Condition,ReadCode,CleansedReadCode,Term
Malignant neoplasms,Byu6.00,,[X]Malignant neoplasm of breast
Malignant neoplasms,ByuFG00,,[X]Other carcinoma in situ of breast
Malignant neoplasms,,,hypernephroma
Malignant neoplasms,B4A..11,,Renal malignant neoplasm
Malignant neoplasms,B4A0.00,,Malignant neoplasm of kidney parenchyma
Malignant neoplasms,B4A0000,,Hypernephroma
Malignant neoplasms,B4A1.00,,Malignant neoplasm of renal pelvis
Malignant neoplasms,B4A1000,,Malignant neoplasm of renal calyces
Malignant neoplasms,B4A1100,,Malignant neoplasm of ureteropelvic junction
Malignant neoplasms,B4A1z00,,Malignant neoplasm of renal pelvis NOS
Malignant neoplasms,B4A2.00,,Malignant neoplasm of ureter
Malignant neoplasms,BB5a000,,[M]Renal cell carcinoma
Malignant neoplasms,BB5a011,,[M]Grawitz tumour
Malignant neoplasms,BB5a012,,[M]Hypernephroma
Malignant neoplasms,,,Adenocarcinoma of lung
Malignant neoplasms,,,Non-small cell lung cancer
Malignant neoplasms,,,Primary malignant neoplasm of lung
Malignant neoplasms,,,Referral by lung cancer nurse specialist
Malignant neoplasms,,,Small cell lung cancer
Malignant neoplasms,,,Squamous cell carcinoma of lung
Malignant neoplasms,,,[RFC] Lung cancer
Malignant neoplasms,,,"[x]malignant neoplasm of bronchus or lung, unspecified"
Malignant neoplasms,B22..00,,"Malignant neoplasm of trachea, bronchus and lung"
Malignant neoplasms,B220.00,,Malignant neoplasm of trachea
Malignant neoplasms,B220100,,Malignant neoplasm of mucosa of trachea
Malignant neoplasms,B220z00,,Malignant neoplasm of trachea NOS
Malignant neoplasms,B221.00,,Malignant neoplasm of main bronchus
Malignant neoplasms,B221000,,Malignant neoplasm of carina of bronchus
Malignant neoplasms,B221100,,Malignant neoplasm of hilus of lung
Malignant neoplasms,B221z00,,Malignant neoplasm of main bronchus NOS
Malignant neoplasms,B222.00,,"Malignant neoplasm of upper lobe, bronchus or lung"
Malignant neoplasms,B222.11,,Pancoast's syndrome
Malignant neoplasms,B222000,,Malignant neoplasm of upper lobe bronchus
Malignant neoplasms,B222100,,Malignant neoplasm of upper lobe of lung
Malignant neoplasms,B222z00,,"Malignant neoplasm of upper lobe, bronchus or lung NOS"
Malignant neoplasms,B223.00,,"Malignant neoplasm of middle lobe, bronchus or lung"
Malignant neoplasms,B223000,,Malignant neoplasm of middle lobe bronchus
Malignant neoplasms,B223100,,Malignant neoplasm of middle lobe of lung
Malignant neoplasms,B223z00,,"Malignant neoplasm of middle lobe, bronchus or lung NOS"
Malignant neoplasms,B224.00,,"Malignant neoplasm of lower lobe, bronchus or lung"
Malignant neoplasms,B224000,,Malignant neoplasm of lower lobe bronchus
Malignant neoplasms,B224100,,Malignant neoplasm of lower lobe of lung
Malignant neoplasms,B224z00,,"Malignant neoplasm of lower lobe, bronchus or lung NOS"
Malignant neoplasms,B225.00,,Malignant neoplasm of overlapping lesion of bronchus & lung
Malignant neoplasms,B22y.00,,Malignant neoplasm of other sites of bronchus or lung
Malignant neoplasms,B22z.00,,Malignant neoplasm of bronchus or lung NOS
Malignant neoplasms,B22z.11,,Lung cancer
Malignant neoplasms,BB5S200,,[M]Bronchiolo-alveolar adenocarcinoma
Malignant neoplasms,BB5S211,,[M]Alveolar cell carcinoma
Malignant neoplasms,BB5S212,,[M]Bronchiolar carcinoma
Malignant neoplasms,BB5S400,,[M]Alveolar adenocarcinoma
Malignant neoplasms,Byu2000,,"[X]Malignant neoplasm of bronchus or lung, unspecified"
Malignant neoplasms,B592.00,,Malignant neoplasms of independent (primary) multiple sites
Malignant neoplasms,ByuE.00,,[X]Malignant neoplasms/independent (primary) multiple sites
Malignant neoplasms,ByuE000,,[X]Malignant neoplasms/independent(primary)multiple sites
Malignant neoplasms,,,Cancer of prostate
Malignant neoplasms,,,Discharge from secondary care prostate cancer service
Malignant neoplasms,,,[RFC] Cancer of the prostate
Malignant neoplasms,4M0..00,,Gleason grading of prostate cancer
Malignant neoplasms,4M00.00,,Gleason prostate grade 2-4 (low)
Malignant neoplasms,4M01.00,,Gleason prostate grade 5-7 (medium)
Malignant neoplasms,4M02.00,,Gleason prostate grade 8-10 (high)
Malignant neoplasms,7B20000,,Radical cystoprostatourethrectomy
Malignant neoplasms,7B20200,,Radical cystoprostatectomy
Malignant neoplasms,7B36600,,Radical prostatectomy with pelvic node sampling
Malignant neoplasms,7B36700,,Radical prostatectomy with pelvic lymphadenectomy
Malignant neoplasms,B46..00,,Malignant neoplasm of prostate
Malignant neoplasms,,,Ca skin - head/neck
Malignant neoplasms,,,Ca skin - lower limb
Malignant neoplasms,,,Ca skin - other
Malignant neoplasms,,,Ca skin - other NOS
Malignant neoplasms,,,Ca skin - trunk
Malignant neoplasms,,,Ca skin - upper limb
Malignant neoplasms,,,[m]basal cell neoplasms
Malignant neoplasms,,,basal cell carcinoma
Malignant neoplasms,,,dermatofibrosarcoma protuberans
Malignant neoplasms,,,malignant neoplasm of skin nos
Malignant neoplasms,,,"malignant neoplasm of skin of trunk, excluding scrotum"
Malignant neoplasms,,,malignant neoplasm skin of other and unspecified parts face
Malignant neoplasms,,,other malignant neoplasm of skin
Malignant neoplasms,,,rodent ulcer
Malignant neoplasms,,,squamous cell carcinoma of skin nos
Malignant neoplasms,B33..00,,Other malignant neoplasm of skin
Malignant neoplasms,B33..11,,Basal cell carcinoma
Malignant neoplasms,B33..13,,Rodent ulcer
Malignant neoplasms,B33..14,,Malignant neoplasm of sebaceous gland
Malignant neoplasms,B33..15,,Malignant neoplasm of sweat gland
Malignant neoplasms,B33..16,,Epithelioma basal cell
Malignant neoplasms,B330.00,,Malignant neoplasm of skin of lip
Malignant neoplasms,B331.00,,Malignant neoplasm of eyelid including canthus
Malignant neoplasms,B331000,,Malignant neoplasm of canthus
Malignant neoplasms,B331100,,Malignant neoplasm of upper eyelid
Malignant neoplasms,B331200,,Malignant neoplasm of lower eyelid
Malignant neoplasms,B332.00,,Malignant neoplasm skin of ear and external auricular canal
Malignant neoplasms,B332000,,Malignant neoplasm of skin of auricle (ear)
Malignant neoplasms,B332100,,Malignant neoplasm of skin of external auditory meatus
Malignant neoplasms,B332200,,Malignant neoplasm of pinna NEC
Malignant neoplasms,B332z00,,Malig neop skin of ear and external auricular canal NOS
Malignant neoplasms,B333.00,,Malignant neoplasm skin of other and unspecified parts face
Malignant neoplasms,B333000,,"Malignant neoplasm of skin of cheek, external"
Malignant neoplasms,B333100,,Malignant neoplasm of skin of chin
Malignant neoplasms,B333200,,Malignant neoplasm of skin of eyebrow
Malignant neoplasms,B333300,,Malignant neoplasm of skin of forehead
Malignant neoplasms,B333400,,Malignant neoplasm of skin of nose (external)
Malignant neoplasms,B333500,,Malignant neoplasm of skin of temple
Malignant neoplasms,B333z00,,Malignant neoplasm skin other and unspec part of face NOS
Malignant neoplasms,B334.00,,Malignant neoplasm of scalp and skin of neck
Malignant neoplasms,B334000,,Malignant neoplasm of scalp
Malignant neoplasms,B334100,,Malignant neoplasm of skin of neck
Malignant neoplasms,B334z00,,Malignant neoplasm of scalp or skin of neck NOS
Malignant neoplasms,B335.00,,"Malignant neoplasm of skin of trunk, excluding scrotum"
Malignant neoplasms,B335000,,Malignant neoplasm of skin of axillary fold
Malignant neoplasms,B335100,,"Malignant neoplasm of skin of chest, excluding breast"
Malignant neoplasms,B335200,,Malignant neoplasm of skin of breast
Malignant neoplasms,B335300,,Malignant neoplasm of skin of abdominal wall
Malignant neoplasms,B335400,,Malignant neoplasm of skin of umbilicus
Malignant neoplasms,B335500,,Malignant neoplasm of skin of groin
Malignant neoplasms,B335600,,Malignant neoplasm of skin of perineum
Malignant neoplasms,B335700,,Malignant neoplasm of skin of back
Malignant neoplasms,B335800,,Malignant neoplasm of skin of buttock
Malignant neoplasms,B335900,,Malignant neoplasm of perianal skin
Malignant neoplasms,B335A00,,Malignant neoplasm of skin of scapular region
Malignant neoplasms,B335z00,,"Malignant neoplasm of skin of trunk, excluding scrotum, NOS"
Malignant neoplasms,B336.00,,Malignant neoplasm of skin of upper limb and shoulder
Malignant neoplasms,B336000,,Malignant neoplasm of skin of shoulder
Malignant neoplasms,B336100,,Malignant neoplasm of skin of upper arm
Malignant neoplasms,B336200,,Malignant neoplasm of skin of fore-arm
Malignant neoplasms,B336300,,Malignant neoplasm of skin of hand
Malignant neoplasms,B336400,,Malignant neoplasm of skin of finger
Malignant neoplasms,B336500,,Malignant neoplasm of skin of thumb
Malignant neoplasms,B336z00,,Malignant neoplasm of skin of upper limb or shoulder NOS
Malignant neoplasms,B337.00,,Malignant neoplasm of skin of lower limb and hip
Malignant neoplasms,B337000,,Malignant neoplasm of skin of hip
Malignant neoplasms,B337100,,Malignant neoplasm of skin of thigh
Malignant neoplasms,B337200,,Malignant neoplasm of skin of knee
Malignant neoplasms,B337300,,Malignant neoplasm of skin of popliteal fossa area
Malignant neoplasms,B337400,,Malignant neoplasm of skin of lower leg
Malignant neoplasms,B337500,,Malignant neoplasm of skin of ankle
Malignant neoplasms,B337600,,Malignant neoplasm of skin of heel
Malignant neoplasms,B337700,,Malignant neoplasm of skin of foot
Malignant neoplasms,B337800,,Malignant neoplasm of skin of toe
Malignant neoplasms,B337900,,Malignant neoplasm of skin of great toe
Malignant neoplasms,B337z00,,Malignant neoplasm of skin of lower limb or hip NOS
Malignant neoplasms,B338.00,,Squamous cell carcinoma of skin
Malignant neoplasms,B339.00,,Dermatofibrosarcoma protuberans
Malignant neoplasms,B33X.00,,Malignant neoplasm overlapping lesion of skin
Malignant neoplasms,B33y.00,,Malignant neoplasm of other specified skin sites
Malignant neoplasms,B33z.00,,Malignant neoplasm of skin NOS
Malignant neoplasms,B33z.11,,Squamous cell carcinoma of skin NOS
Malignant neoplasms,BB2A.13,,[M]Squamous cell carcinoma of skin NOS
Malignant neoplasms,BB3..00,,[M]Basal cell neoplasms
Malignant neoplasms,BB30.00,,[M]Basal cell tumour
Malignant neoplasms,BB31.00,,[M]Basal cell carcinoma NOS
Malignant neoplasms,BB32.00,,[M]Multicentric basal cell carcinoma
Malignant neoplasms,BB33.00,,"[M]Basal cell carcinoma, morphoea type"
Malignant neoplasms,BB34.00,,"[M]Basal cell carcinoma, fibroepithelial type"
Malignant neoplasms,BB35.00,,[M]Basosquamous carcinoma
Malignant neoplasms,BB36.00,,[M]Metatypical carcinoma
Malignant neoplasms,BB3C.00,,[M]Superficial basal cell carcinoma
Malignant neoplasms,BB3D.00,,"[M]Basal cell carcinoma, nodular"
Malignant neoplasms,BB3E.00,,"[M]Basal cell carcinoma, micronodular"
Malignant neoplasms,BB3F.00,,"[M]Basal cell carcinoma, infiltrative"
Malignant neoplasms,BB3G.00,,[M]Pigmented basal cell carcinoma
Malignant neoplasms,BB3z.00,,[M]Basal cell neoplasm NOS
Malignant neoplasms,BB60100,,[M]Skin appendage carcinoma
Malignant neoplasms,BB61200,,[M]Sweat gland adenocarcinoma
Malignant neoplasms,BB62100,,[M]Apocrine adenocarcinoma
Malignant neoplasms,BB69100,,[M]Sebaceous adenocarcinoma
Malignant neoplasms,Byu4200,,[X]Oth malignant neoplasm/skin of oth+unspecfd parts of face
Malignant neoplasms,Byu4300,,"[X]Malignant neoplasm of skin, unspecified"
Malignant neoplasms,Byu5A00,,[X]Malignant neoplasm overlapping lesion of skin
Malignant neoplasms,BBP1.00,,"[M]Mesothelioma, malignant"
Malignant neoplasms,BBP3.11,,[M]Sarcomatoid mesothelioma
Malignant neoplasms,BBP5.00,,"[M]Epithelioid mesothelioma, malignant"
Malignant neoplasms,BBP7.00,,"[M]Mesothelioma, biphasic type, malignant"
Malignant neoplasms,,,teratoma of descended testis
Malignant neoplasms,B47..00,,Malignant neoplasm of testis
Malignant neoplasms,B470.00,,Malignant neoplasm of undescended testis
Malignant neoplasms,B470200,,Seminoma of undescended testis
Malignant neoplasms,B470300,,Teratoma of undescended testis
Malignant neoplasms,B470z00,,Malignant neoplasm of undescended testis NOS
Malignant neoplasms,B471.00,,Malignant neoplasm of descended testis
Malignant neoplasms,B471000,,Seminoma of descended testis
Malignant neoplasms,B471100,,Teratoma of descended testis
Malignant neoplasms,B471z00,,Malignant neoplasm of descended testis NOS
Malignant neoplasms,B47z.00,,Malignant neoplasm of testis NOS
Malignant neoplasms,B47z.11,,Seminoma of testis
Malignant neoplasms,B47z.12,,Teratoma of testis
Malignant neoplasms,,,Ca thyroid
Malignant neoplasms,,,[RFC] Cancer of the thyroid
Malignant neoplasms,B53..00,,Malignant neoplasm of thyroid gland
Malignant neoplasms,,,malignant neoplasm of body of uterus nos
Malignant neoplasms,B40..00,,"Malignant neoplasm of uterus, part unspecified"
Malignant neoplasms,B43..00,,Malignant neoplasm of body of uterus
Malignant neoplasms,B430.00,,"Malignant neoplasm of corpus uteri, excluding isthmus"
Malignant neoplasms,B430000,,Malignant neoplasm of cornu of corpus uteri
Malignant neoplasms,B430100,,Malignant neoplasm of fundus of corpus uteri
Malignant neoplasms,B430200,,Malignant neoplasm of endometrium of corpus uteri
Malignant neoplasms,B430211,,Malignant neoplasm of endometrium
Malignant neoplasms,B430300,,Malignant neoplasm of myometrium of corpus uteri
Malignant neoplasms,B430z00,,Malignant neoplasm of corpus uteri NOS
Malignant neoplasms,B431.00,,Malignant neoplasm of isthmus of uterine body
Malignant neoplasms,B431000,,Malignant neoplasm of lower uterine segment
Malignant neoplasms,B431z00,,Malignant neoplasm of isthmus of uterine body NOS
Malignant neoplasms,B432.00,,Malignant neoplasm of overlapping lesion of corpus uteri
Malignant neoplasms,B43y.00,,Malignant neoplasm of other site of uterine body
Malignant neoplasms,B43z.00,,Malignant neoplasm of body of uterus NOS
Malignant neoplasms,B151.00,,Malignant neoplasm of intrahepatic bile ducts
Malignant neoplasms,B151000,,Malignant neoplasm of interlobular bile ducts
Malignant neoplasms,B151200,,Malignant neoplasm of intrahepatic biliary passages
Malignant neoplasms,B151400,,Malignant neoplasm of intrahepatic gall duct
Malignant neoplasms,B151z00,,Malignant neoplasm of intrahepatic bile ducts NOS
Malignant neoplasms,B161.00,,Malignant neoplasm of extrahepatic bile ducts
Malignant neoplasms,B161000,,Malignant neoplasm of cystic duct
Malignant neoplasms,B161100,,Malignant neoplasm of hepatic duct
Malignant neoplasms,B161200,,Malignant neoplasm of common bile duct
Malignant neoplasms,B161211,,Carcinoma common bile duct
Malignant neoplasms,B161300,,Malignant neoplasm of sphincter of Oddi
Malignant neoplasms,B161z00,,Malignant neoplasm of extrahepatic bile ducts NOS
Malignant neoplasms,B162.00,,Malignant neoplasm of ampulla of Vater
Malignant neoplasms,B163.00,,"Malignant neoplasm, overlapping lesion of biliary tract"
Malignant neoplasms,BB5D100,,[M]Cholangiocarcinoma
Malignant neoplasms,BB5D111,,[M]Bile duct carcinoma
Malignant neoplasms,BB5D300,,[M]Bile duct cystadenocarcinoma
Malignant neoplasms,,,malignant melanoma of skin nos
Malignant neoplasms,4M3..00,,Breslow depth staging for melanoma
Malignant neoplasms,4M70.00,,Clark melanoma level 1
Malignant neoplasms,4M71.00,,Clark melanoma level 2
Malignant neoplasms,4M72.00,,Clark melanoma level 3
Malignant neoplasms,4M73.00,,Clark melanoma level 4
Malignant neoplasms,4M74.00,,Clark melanoma level 5
Malignant neoplasms,B32..00,,Malignant melanoma of skin
Malignant neoplasms,B320.00,,Malignant melanoma of lip
Malignant neoplasms,B321.00,,Malignant melanoma of eyelid including canthus
Malignant neoplasms,B322.00,,Malignant melanoma of ear and external auricular canal
Malignant neoplasms,B322000,,Malignant melanoma of auricle (ear)
Malignant neoplasms,B322100,,Malignant melanoma of external auditory meatus
Malignant neoplasms,B322z00,,Malignant melanoma of ear and external auricular canal NOS
Malignant neoplasms,B323.00,,Malignant melanoma of other and unspecified parts of face
Malignant neoplasms,B323000,,Malignant melanoma of external surface of cheek
Malignant neoplasms,B323100,,Malignant melanoma of chin
Malignant neoplasms,B323200,,Malignant melanoma of eyebrow
Malignant neoplasms,B323300,,Malignant melanoma of forehead
Malignant neoplasms,B323400,,Malignant melanoma of external surface of nose
Malignant neoplasms,B323500,,Malignant melanoma of temple
Malignant neoplasms,B323z00,,Malignant melanoma of face NOS
Malignant neoplasms,B324.00,,Malignant melanoma of scalp and neck
Malignant neoplasms,B324000,,Malignant melanoma of scalp
Malignant neoplasms,B324100,,Malignant melanoma of neck
Malignant neoplasms,B324z00,,Malignant melanoma of scalp and neck NOS
Malignant neoplasms,B325.00,,Malignant melanoma of trunk (excluding scrotum)
Malignant neoplasms,B325000,,Malignant melanoma of axilla
Malignant neoplasms,B325100,,Malignant melanoma of breast
Malignant neoplasms,B325200,,Malignant melanoma of buttock
Malignant neoplasms,B325300,,Malignant melanoma of groin
Malignant neoplasms,B325400,,Malignant melanoma of perianal skin
Malignant neoplasms,B325500,,Malignant melanoma of perineum
Malignant neoplasms,B325600,,Malignant melanoma of umbilicus
Malignant neoplasms,B325700,,Malignant melanoma of back
Malignant neoplasms,B325800,,Malignant melanoma of chest wall
Malignant neoplasms,B325z00,,"Malignant melanoma of trunk, excluding scrotum, NOS"
Malignant neoplasms,B326.00,,Malignant melanoma of upper limb and shoulder
Malignant neoplasms,B326000,,Malignant melanoma of shoulder
Malignant neoplasms,B326100,,Malignant melanoma of upper arm
Malignant neoplasms,B326200,,Malignant melanoma of fore-arm
Malignant neoplasms,B326300,,Malignant melanoma of hand
Malignant neoplasms,B326400,,Malignant melanoma of finger
Malignant neoplasms,B326500,,Malignant melanoma of thumb
Malignant neoplasms,B326z00,,Malignant melanoma of upper limb or shoulder NOS
Malignant neoplasms,B327.00,,Malignant melanoma of lower limb and hip
Malignant neoplasms,B327000,,Malignant melanoma of hip
Malignant neoplasms,B327100,,Malignant melanoma of thigh
Malignant neoplasms,B327200,,Malignant melanoma of knee
Malignant neoplasms,B327300,,Malignant melanoma of popliteal fossa area
Malignant neoplasms,B327400,,Malignant melanoma of lower leg
Malignant neoplasms,B327500,,Malignant melanoma of ankle
Malignant neoplasms,B327600,,Malignant melanoma of heel
Malignant neoplasms,B327700,,Malignant melanoma of foot
Malignant neoplasms,B327800,,Malignant melanoma of toe
Malignant neoplasms,B327900,,Malignant melanoma of great toe
Malignant neoplasms,B327z00,,Malignant melanoma of lower limb or hip NOS
Malignant neoplasms,B32y.00,,Malignant melanoma of other specified skin site
Malignant neoplasms,B32y000,,Overlapping malignant melanoma of skin
Malignant neoplasms,B32z.00,,Malignant melanoma of skin NOS
Malignant neoplasms,BBE1.00,,[M]Malignant melanoma NOS
Malignant neoplasms,BBE1.11,,[M]Melanocarcinoma
Malignant neoplasms,BBE1.12,,[M]Melanoma NOS
Malignant neoplasms,BBE1.13,,[M]Melanosarcoma NOS
Malignant neoplasms,BBE1000,,"[M]Malignant melanoma, regressing"
Malignant neoplasms,BBE1100,,"[M]Desmoplastic melanoma, malignant"
Malignant neoplasms,BBE2.00,,[M]Nodular melanoma
Malignant neoplasms,BBE4.00,,[M]Balloon cell melanoma
Malignant neoplasms,BBEA.00,,[M]Amelanotic melanoma
Malignant neoplasms,BBEC.00,,[M]Malignant melanoma in junctional naevus
Malignant neoplasms,BBEF.00,,[M]Hutchinson's melanotic freckle
Malignant neoplasms,BBEF.11,,[M]Lentigo maligna
Malignant neoplasms,BBEG.00,,[M]Malignant melanoma in Hutchinson's melanotic freckle
Malignant neoplasms,BBEG.11,,[M]Lentigo maligna melanoma
Malignant neoplasms,BBEG000,,"[M]Acral lentiginous melanoma, malignant"
Malignant neoplasms,BBEH.00,,[M]Superficial spreading melanoma
Malignant neoplasms,BBEM.00,,[M]Malignant melanoma in giant pigmented naevus
Malignant neoplasms,BBEN.11,,[M]Juvenila melanoma
Malignant neoplasms,BBEP.00,,[M]Epithelioid cell melanoma
Malignant neoplasms,BBEQ.00,,[M]Spindle cell melanoma NOS
Malignant neoplasms,BBES.00,,"[M]Spindle cell melanoma, type B"
Malignant neoplasms,BBET.00,,[M]Mixed epithelioid and spindle melanoma
Malignant neoplasms,Byu4000,,[X]Malignant melanoma of other+unspecified parts of face
Malignant neoplasms,Byu4100,,"[X]Malignant melanoma of skin, unspecified"
Malignant neoplasms,,,Lymphatic tissue carcinoma
Malignant neoplasms,,,Malignant tumour of gallbladder
Malignant neoplasms,,,[x]mal neoplasm/overlap les/periph nerv+autonomic nerv systm
Malignant neoplasms,,,[x]other malignant immunoproliferative diseases
Malignant neoplasms,,,choriocarcinoma
Malignant neoplasms,,,immunoproliferative neoplasm or myeloma nos
Malignant neoplasms,,,letterer-siwe disease
Malignant neoplasms,,,malig neop of connective and soft tissue trunk unspecified
Malignant neoplasms,,,malignant neoplasm lymphatic or haematopoietic tissue nos
Malignant neoplasms,,,malignant neoplasm of back nos
Malignant neoplasms,,,malignant neoplasm of chest wall nos
Malignant neoplasms,,,malignant neoplasm of flank nos
Malignant neoplasms,,,malignant neoplasm of inguinal region nos
Malignant neoplasms,,,malignant neoplasm of jaw nos
Malignant neoplasms,,,malignant neoplasm of kidney or urinary organs nos
Malignant neoplasms,,,malignant neoplasm of lacrimal duct
Malignant neoplasms,,,malignant neoplasm of larynx nos
Malignant neoplasms,,,malignant neoplasm of liver and intrahepatic bile ducts nos
Malignant neoplasms,,,malignant neoplasm of other and unspecified site nos
Malignant neoplasms,,,malignant neoplasm of ovary and other uterine adnexa
Malignant neoplasms,,,"malignant neoplasm of penis, part unspecified"
Malignant neoplasms,,,malignant neoplasm of supraclavicular fossa nos
Malignant neoplasms,,,malignant neoplasm of trunk nos
Malignant neoplasms,,,malignant neoplasm of unspecified site
Malignant neoplasms,,,malignant neoplasm of uterine adnexa nos
Malignant neoplasms,,,"malignant neoplasm, overlap lesion of resp & intrathor orgs"
Malignant neoplasms,,,other malignant neoplasm nos
Malignant neoplasms,,,phaeochromocytoma
Malignant neoplasms,,,true histiocytic lymphoma
Malignant neoplasms,4M20.00,,Lymphoma stage I
Malignant neoplasms,4M21.00,,Lymphoma stage II
Malignant neoplasms,4M22.00,,Lymphoma stage III
Malignant neoplasms,4M23.00,,Lymphoma stage IV
Malignant neoplasms,A789500,,HIV disease resulting in Kaposi's sarcoma
Malignant neoplasms,A789511,,HIV disease resulting in Kaposi sarcoma
Malignant neoplasms,B12..00,,Malignant neoplasm of small intestine and duodenum
Malignant neoplasms,B120.00,,Malignant neoplasm of duodenum
Malignant neoplasms,B121.00,,Malignant neoplasm of jejunum
Malignant neoplasms,B122.00,,Malignant neoplasm of ileum
Malignant neoplasms,B123.00,,Malignant neoplasm of Meckel's diverticulum
Malignant neoplasms,B124.00,,"Malignant neoplasm, overlapping lesion of small intestine"
Malignant neoplasms,B12y.00,,Malignant neoplasm of other specified site small intestine
Malignant neoplasms,B12z.00,,Malignant neoplasm of small intestine NOS
Malignant neoplasms,B15..00,,Malignant neoplasm of liver and intrahepatic bile ducts
Malignant neoplasms,B15z.00,,Malignant neoplasm of liver and intrahepatic bile ducts NOS
Malignant neoplasms,B16..00,,Malignant neoplasm gallbladder and extrahepatic bile ducts
Malignant neoplasms,B160.00,,Malignant neoplasm of gallbladder
Malignant neoplasms,B160.11,,Carcinoma gallbladder
Malignant neoplasms,B16y.00,,Malignant neoplasm other gallbladder/extrahepatic bile duct
Malignant neoplasms,B16z.00,,Malignant neoplasm gallbladder/extrahepatic bile ducts NOS
Malignant neoplasms,B18..00,,Malignant neoplasm of retroperitoneum and peritoneum
Malignant neoplasms,B180.00,,Malignant neoplasm of retroperitoneum
Malignant neoplasms,B180100,,Malignant neoplasm of perinephric tissue
Malignant neoplasms,B180200,,Malignant neoplasm of retrocaecal tissue
Malignant neoplasms,B180z00,,Malignant neoplasm of retroperitoneum NOS
Malignant neoplasms,B182.00,,Overlapping malign lesion of retroperitoneum and peritoneum
Malignant neoplasms,B18y.00,,Malignant neoplasm of specified parts of peritoneum
Malignant neoplasms,B18y100,,Malignant neoplasm of mesocaecum
Malignant neoplasms,B18y200,,Malignant neoplasm of mesorectum
Malignant neoplasms,B18y300,,Malignant neoplasm of omentum
Malignant neoplasms,B18y400,,Malignant neoplasm of parietal peritoneum
Malignant neoplasms,B18y500,,Malignant neoplasm of pelvic peritoneum
Malignant neoplasms,B18y600,,Malignant neoplasm of the pouch of Douglas
Malignant neoplasms,B18y700,,Malignant neoplasm of mesentery
Malignant neoplasms,B18yz00,,Malignant neoplasm of specified parts of peritoneum NOS
Malignant neoplasms,B18z.00,,Malignant neoplasm of retroperitoneum and peritoneum NOS
Malignant neoplasms,B1z..00,,Malig neop oth/ill-defined sites digestive tract/peritoneum
Malignant neoplasms,B1z0.00,,"Malignant neoplasm of intestinal tract, part unspecified"
Malignant neoplasms,B1z1.00,,Malignant neoplasm of spleen NEC
Malignant neoplasms,B1z1000,,Angiosarcoma of spleen
Malignant neoplasms,B1z1100,,Fibrosarcoma of spleen
Malignant neoplasms,B1z1z00,,Malignant neoplasm of spleen NOS
Malignant neoplasms,B1z2.00,,"Malignant neoplasm, overlapping lesion of digestive system"
Malignant neoplasms,B1zy.00,,Malignant neoplasm other spec digestive tract and peritoneum
Malignant neoplasms,B1zz.00,,Malignant neoplasm of digestive tract and peritoneum NOS
Malignant neoplasms,B20..00,,"Malig neop nasal cavities, middle ear and accessory sinuses"
Malignant neoplasms,B200.00,,Malignant neoplasm of nasal cavities
Malignant neoplasms,B200000,,Malignant neoplasm of cartilage of nose
Malignant neoplasms,B200100,,Malignant neoplasm of nasal conchae
Malignant neoplasms,B200200,,Malignant neoplasm of septum of nose
Malignant neoplasms,B200300,,Malignant neoplasm of vestibule of nose
Malignant neoplasms,B200z00,,Malignant neoplasm of nasal cavities NOS
Malignant neoplasms,B201.00,,"Malig neop auditory tube, middle ear and mastoid air cells"
Malignant neoplasms,B201000,,Malignant neoplasm of auditory (Eustachian) tube
Malignant neoplasms,B201100,,Malignant neoplasm of tympanic cavity
Malignant neoplasms,B201200,,Malignant neoplasm of tympanic antrum
Malignant neoplasms,B201300,,Malignant neoplasm of mastoid air cells
Malignant neoplasms,B201z00,,"Malig neop auditory tube, middle ear, mastoid air cells NOS"
Malignant neoplasms,B202.00,,Malignant neoplasm of maxillary sinus
Malignant neoplasms,B203.00,,Malignant neoplasm of ethmoid sinus
Malignant neoplasms,B204.00,,Malignant neoplasm of frontal sinus
Malignant neoplasms,B205.00,,Malignant neoplasm of sphenoidal sinus
Malignant neoplasms,B206.00,,"Malignant neoplasm, overlapping lesion of accessory sinuses"
Malignant neoplasms,B20y.00,,"Malig neop other site nasal cavity, middle ear and sinuses"
Malignant neoplasms,B20z.00,,Malignant neoplasm of accessory sinus NOS
Malignant neoplasms,B21..00,,Malignant neoplasm of larynx
Malignant neoplasms,B210.00,,Malignant neoplasm of glottis
Malignant neoplasms,B211.00,,Malignant neoplasm of supraglottis
Malignant neoplasms,B212.00,,Malignant neoplasm of subglottis
Malignant neoplasms,B213.00,,Malignant neoplasm of laryngeal cartilage
Malignant neoplasms,B213000,,Malignant neoplasm of arytenoid cartilage
Malignant neoplasms,B213100,,Malignant neoplasm of cricoid cartilage
Malignant neoplasms,B213200,,Malignant neoplasm of cuneiform cartilage
Malignant neoplasms,B213300,,Malignant neoplasm of thyroid cartilage
Malignant neoplasms,B213z00,,Malignant neoplasm of laryngeal cartilage NOS
Malignant neoplasms,B214.00,,"Malignant neoplasm, overlapping lesion of larynx"
Malignant neoplasms,B215.00,,Malignant neoplasm of epiglottis NOS
Malignant neoplasms,B21y.00,,"Malignant neoplasm of larynx, other specified site"
Malignant neoplasms,B21z.00,,Malignant neoplasm of larynx NOS
Malignant neoplasms,B23..00,,Malignant neoplasm of pleura
Malignant neoplasms,B230.00,,Malignant neoplasm of parietal pleura
Malignant neoplasms,B231.00,,Malignant neoplasm of visceral pleura
Malignant neoplasms,B23y.00,,Malignant neoplasm of other specified pleura
