Condition,ReadCode,CleansedReadCode,Term
Diabetes,M21yC11,M21yC11,Insulin site lipohypertrophy
Diabetes,M271000,M271000,Ischaemic ulcer diabetic foot
Diabetes,M271100,M271100,Neuropathic diabetic ulcer - foot
Diabetes,M271200,M271200,Mixed diabetic ulcer - foot
Diabetes,N030000,N030000,Diabetic cheiroarthropathy
Diabetes,N030011,N030011,Diabetic cheiropathy
Diabetes,N030100,N030100,Diabetic Charcot arthropathy
Diabetes,R054200,R054200,[D]Gangrene of toe in diabetic
Diabetes,R054300,R054300,[D]Widespread diabetic foot gangrene
Diabetes,TJ23.00,TJ23.00,Adverse reaction to insulins and antidiabetic agents
Diabetes,TJ23z00,TJ23z00,Adverse reaction to insulins and antidiabetic agents NOS
Diabetes,U602311,U602311,[X] Adverse reaction to insulins and antidiabetic agents
Diabetes,ZC2C800,,Dietary advice for diabetes mellitus
Diabetes,ZC2C900,,Dietary advice for type I diabetes
Diabetes,ZC2CA00,,Dietary advice for type II diabetes
Diabetes,ZRbH.00,,Perceived control of insulin-dependent diabetes
Diabetes,ZV65312,ZV65312,[V]Dietary counselling in diabetes mellitus
