Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
"Organic, including symptomatic, mental disorders",418541000006110,33449004,55821010,Eu60y-5,Eu60y15,[X]Passive-aggressive personality disorder
"Organic, including symptomatic, mental disorders",418571000006119,33449004,55821010,Eu60z-2,Eu60z12,[X]Pathological personality NOS
"Organic, including symptomatic, mental disorders",423121000006110,36217008,60439011,Eu060-5,Eu06015,[X]Postleucotomy syndrome
"Organic, including symptomatic, mental disorders",675911000006115,33449004,55821010,E21-1,E21..11,Neurotic personality disorder
"Organic, including symptomatic, mental disorders",2669441000006119,10651001,18506014,^ESCTKL266944,,Kl+â-+ver-Bucy syndrome
"Organic, including symptomatic, mental disorders",3083751000006114,36217008,2951804010,^ESCTOR308375,,Organic personality syndrome
"Organic, including symptomatic, mental disorders",2669431000006112,10651001,18505013,^ESCTTE266943,,Temporal lobectomy behavior syndrome
"Organic, including symptomatic, mental disorders",401787018,33449004,55821010,E21z,E21z.00,Personality disorder NOS
"Organic, including symptomatic, mental disorders",18506014,10651001,1990021000006114,ESCTTE5-1,,Kluver-Bucy syndrome
"Organic, including symptomatic, mental disorders",303482015,10651001,303482015,ESCTTE5,,Temporal lobectomy behaviour syndrome
"Organic, including symptomatic, mental disorders",346917015,231453009,346917015,E2A0-1,E2A0.11,Lobotomy syndrome
"Organic, including symptomatic, mental disorders",296460017,33449004,55821010,Eu60,Eu60.00,[X]Specific personality disorders
"Organic, including symptomatic, mental disorders",296488011,33449004,55821010,Eu60z,Eu60z00,"[X]Personality disorder, unspecified"
"Organic, including symptomatic, mental disorders",296489015,33449004,55821010,Eu61,Eu61.00,[X]Mixed and other personality disorders
"Organic, including symptomatic, mental disorders",295528016,36217008,60439011,E2A1z,E2A1z00,Organic personality syndrome NOS
"Organic, including symptomatic, mental disorders",346920011,231456001,346920011,E2A0-2,E2A0.12,Postleucotomy syndrome
"Organic, including symptomatic, mental disorders",42241000006110,36217008,60439011,E2A1,E2A1.00,Organic personality syndrome
"Organic, including symptomatic, mental disorders",404031000006118,36217008,60439011,Eu060-1,Eu06011,[X]Organic pseudopsychopathic personality
"Organic, including symptomatic, mental disorders",675901000006118,33449004,55821010,E21y7-1,E21y711,Neurotic personality
