Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",357921000000117,274023003,409763017,7A6M,7A6M.00,Transluminal operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",357921000000117,274023003,409763017,7A6L,7A6L.00,Transluminal operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",357921000000117,274023003,409763017,7A6L4,7A6L400,Transluminal operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",357921000000117,274023003,409763017,7A6Lz,7A6Lz00,Transluminal operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",357921000000117,274023003,409763017,7A6L0,7A6L000,Transluminal operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",357921000000117,274023003,409763017,7A69z,7A69z00,Transluminal operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",357921000000117,274023003,409763017,7A6My,7A6My00,Transluminal operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",357921000000117,274023003,409763017,7A6Ly,7A6Ly00,Transluminal operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",357921000000117,274023003,409763017,7A69,7A69.00,Transluminal operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",357921000000117,274023003,409763017,7A69y,7A69y00,Transluminal operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",357921000000117,274023003,409763017,7A6Mz,7A6Mz00,Transluminal operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1549411000006118,448606008,2901369015,7A696,7A69600,Endovenous radiofrequency obliteration of varicose vein of lower limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1549411000006118,448606008,2901369015,7A6M1,7A6M100,Endovenous radiofrequency obliteration of varicose vein of lower limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1587911000006113,609166008,2958283018,^ESCT1182240,,Percutaneous transluminal laser ablation of varicose vein of lower limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1587911000006113,609166008,2958283018,7A6M3,7A6M300,Percutaneous transluminal laser ablation of varicose vein of lower limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1587911000006113,609166008,2958283018,^ESCTPE749397,,Percutaneous transluminal laser ablation of varicose vein of lower limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377241000000118,274023003,409763017,7A6L5,7A6L500,Other specified transluminal operations on varicose vein leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377241000000118,274023003,409763017,7A6M,7A6M.00,Other specified transluminal operations on varicose vein leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377241000000118,274023003,409763017,7A6L,7A6L.00,Other specified transluminal operations on varicose vein leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377241000000118,274023003,409763017,7A6L4,7A6L400,Other specified transluminal operations on varicose vein leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377241000000118,274023003,409763017,7A6Lz,7A6Lz00,Other specified transluminal operations on varicose vein leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377241000000118,274023003,409763017,7A6L0,7A6L000,Other specified transluminal operations on varicose vein leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377241000000118,274023003,409763017,7A69z,7A69z00,Other specified transluminal operations on varicose vein leg
