Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Malignant neoplasms,724311000006111.0,363384006,482567018.0,B031,B031.00,Malignant neoplasm of lower gum
Malignant neoplasms,288439018.0,363382005,482560016.0,B03y,B03y.00,Malignant neoplasm of other sites of gum
Malignant neoplasms,288440016.0,363382005,482560016.0,B03z,B03z.00,Malignant neoplasm of gum NOS
Malignant neoplasms,725611000006117.0,363385007,2969212012.0,B04,B04..00,Malignant neoplasm of floor of mouth
Malignant neoplasms,288443019.0,187652003,288443019.0,B040,B040.00,Malignant neoplasm of anterior portion of floor of mouth
Malignant neoplasms,288444013.0,187653008,288444013.0,B041,B041.00,Malignant neoplasm of lateral portion of floor of mouth
Malignant neoplasms,288448011.0,363385007,482569015.0,B04y,B04y.00,Malignant neoplasm of other sites of floor of mouth
Malignant neoplasms,288449015.0,363385007,482570019.0,B04z,B04z.00,Malignant neoplasm of floor of mouth NOS
Malignant neoplasms,288450015.0,363505006,482796019.0,B05,B05..00,Malignant neoplasm of other and unspecified parts of mouth
Malignant neoplasms,727151000006117.0,363386008,482571015.0,B050,B050.00,Malignant neoplasm of cheek mucosa
Malignant neoplasms,727561000006112.0,363386008,482571015.0,B050-1,B050.11,Malignant neoplasm of buccal mucosa
Malignant neoplasms,288453018.0,187658004,288453018.0,B051,B051.00,Malignant neoplasm of vestibule of mouth
Malignant neoplasms,288454012.0,187659007,288454012.0,B0510,B051000,Malignant neoplasm of upper buccal sulcus
Malignant neoplasms,288459019.0,187660002,288459019.0,B0511,B051100,Malignant neoplasm of lower buccal sulcus
Malignant neoplasms,725101000006111.0,363387004,482573017.0,B052,B052.00,Malignant neoplasm of hard palate
Malignant neoplasms,721621000006110.0,363388009,482575012.0,B053,B053.00,Malignant neoplasm of soft palate
Malignant neoplasms,721041000006111.0,363389001,482577016.0,B054,B054.00,Malignant neoplasm of uvula
Malignant neoplasms,288469013.0,363390005,482579018.0,B055,B055.00,Malignant neoplasm of palate unspecified
Malignant neoplasms,288470014.0,187666008,288470014.0,B0550,B055000,Malignant neoplasm of junction of hard and soft palate
Malignant neoplasms,1228523014.0,363390005,1228523014.0,B0551,B055100,Malignant neoplasm of roof of mouth
Malignant neoplasms,288471013.0,363390005,482579018.0,B055z,B055z00,Malignant neoplasm of palate NOS
Malignant neoplasms,722541000006111.0,363391009,482581016.0,B056,B056.00,Malignant neoplasm of retromolar area
Malignant neoplasms,288473011.0,363505006,482796019.0,B05y,B05y.00,Malignant neoplasm of other specified mouth parts
Malignant neoplasms,288474017.0,363505006,482796019.0,B05z,B05z.00,Malignant neoplasm of mouth NOS
Malignant neoplasms,723571000006111.0,363392002,482583018.0,B06,B06..00,Malignant neoplasm of oropharynx
Malignant neoplasms,721351000006110.0,363393007,482586014.0,B060,B060.00,Malignant neoplasm of tonsil
